rank;university;country;score
1683;Kocaeli University;Turkey;9.7–22.7
1684;Kochi University;Japan;9.7–22.7
1685;Kochi University of Technology;Japan;9.7–22.7
1686;Kogakuin University;Japan;9.7–22.7
1687;Kookmin University;South Korea;9.7–22.7
1688;Universiti Kuala Lumpur;Malaysia;9.7–22.7
1689;University of Kufa;Iraq;9.7–22.7
1690;Kwansei Gakuin University;Japan;9.7–22.7
1691;Kyoto Sangyo University;Japan;9.7–22.7
1692;Ladoke Akintola University of Technology;Nigeria;9.7–22.7
1693;University of Laghouat;Algeria;9.7–22.7
1694;Lagos State University;Nigeria;9.7–22.7
1695;Lahore College for Women University (LCWU);Pakistan;9.7–22.7
1696;University of Lampung;Indonesia;9.7–22.7
1697;Latvia University of Life Sciences and Technologies;Latvia;9.7–22.7
1698;University of Life Sciences in Lublin;Poland;9.7–22.7
1699;L.N. Gumilyov Eurasian National University;Kazakhstan;9.7–22.7
1700;L.N. Gumilyov Eurasian National University;Russian Federation;9.7–22.7
1701;University of Lodz;Poland;9.7–22.7
1702;Londrina State University;Brazil;9.7–22.7
1703;University of Los Lagos;Chile;9.7–22.7
1704;Lucian Blaga University of Sibiu;Romania;9.7–22.7
1705;University of Lucknow;India;9.7–22.7
1706;University of Macerata (UNIMC);Italy;9.7–22.7
1707;Mackenzie Presbyterian University;Brazil;9.7–22.7
1708;Mahasarakham University;Thailand;9.7–22.7
1709;Universiti Malaysia Kelantan;Malaysia;9.7–22.7
1710;Manisa Celal Bayar University;Turkey;9.7–22.7
1711;Mapúa University;Philippines;9.7–22.7
1712;Maria Curie-Skłodowska University (UMCS);Poland;9.7–22.7
1713;Marmara University;Turkey;9.7–22.7
1714;University of Mascara;Algeria;9.7–22.7
1715;Matej Bel University;Slovakia;9.7–22.7
1716;Universidad Mayor;Chile;9.7–22.7
1717;Meiji University;Japan;9.7–22.7
1718;Meijo University;Japan;9.7–22.7
1719;Meijo University;Russian Federation;9.7–22.7
1720;M’Hamed Bougara University of Boumerdès;Algeria;9.7–22.7
1721;Middle Technical University;Iraq;9.7–22.7
1722;Ming Chuan University;Taiwan;9.7–22.7
1723;Ming Chuan University;Russian Federation;9.7–22.7
1724;University of Miskolc;Hungary;9.7–22.7
1725;University of Miyazaki;Japan;9.7–22.7
1726;University Mohamed Boudiaf of M’Sila;Algeria;9.7–22.7
1727;Université Mohammed Premier;Morocco;9.7–22.7
1728;University of Montenegro;Montenegro;9.7–22.7
1729;University of Montenegro;Russian Federation;9.7–22.7
1730;University of Montenegro;Russian Federation;9.7–22.7
1731;University of Mosul;Iraq;9.7–22.7
1732;Moulay Ismail University;Morocco;9.7–22.7
1733;Université Mouloud Mammeri de Tizi-Ouzou;Algeria;9.7–22.7
1734;Muroran Institute of Technology;Japan;9.7–22.7
1735;Mustansiriyah University;Iraq;9.7–22.7
1736;University of Mysore;India;9.7–22.7
1737;Universidad Nacional del Litoral;Argentina;9.7–22.7
1738;Nara Women’s University;Japan;9.7–22.7
1739;Naresuan University;Thailand;9.7–22.7
1740;National Aviation University;Ukraine;9.7–22.7
1741;National Chiayi University;Taiwan;9.7–22.7
1742;National Chi Nan University;Taiwan;9.7–22.7
1743;National University of Córdoba;Argentina;9.7–22.7
1744;National University of Costa Rica;Costa Rica;9.7–22.7
1745;National Formosa University;Taiwan;9.7–22.7
1746;National Ilan University;Taiwan;9.7–22.7
1747;National University of Kaohsiung;Taiwan;9.7–22.7
1748;National University of Life and Environmental Sciences of Ukraine;Ukraine;9.7–22.7
1749;National University of Medical Sciences (NUMS);Pakistan;9.7–22.7
1750;National University of Medical Sciences (NUMS);Russian Federation;9.7–22.7
1751;National University of San Martín;Argentina;9.7–22.7
1752;National Taichung University of Science and Technology;Taiwan;9.7–22.7
1753;National Taipei University;Taiwan;9.7–22.7
1754;National Technical University Kharkiv Polytechnic Institute;Ukraine;9.7–22.7
1755;National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute;Ukraine;9.7–22.7
1756;National United University;Taiwan;9.7–22.7
1757;NED University of Engineering and Technology;Pakistan;9.7–22.7
1758;Universitas Negeri Surabaya;Indonesia;9.7–22.7
1759;Universitas Negeri Yogyakarta;Indonesia;9.7–22.7
1760;Universitas Negeri Yogyakarta;Russian Federation;9.7–22.7
1761;Nnamdi Azikiwe University;Nigeria;9.7–22.7
1762;Nnamdi Azikiwe University;Russian Federation;9.7–22.7
1763;University of the North, Colombia;Colombia;9.7–22.7
1764;University of the North, Colombia;Russian Federation;9.7–22.7
1765;University of the North, Colombia;Russian Federation;9.7–22.7
1766;University of the North, Colombia;Russian Federation;9.7–22.7
1767;University of the North, Colombia;Russian Federation;9.7–22.7
1768;Universidade Nove de Julho (Uninove);Brazil;9.7–22.7
1769;University of Novi Sad;Serbia;9.7–22.7
1770;University of Novi Sad;Russian Federation;9.7–22.7
1771;Nueva Granada Military University;Colombia;9.7–22.7
1772;Obafemi Awolowo University;Nigeria;9.7–22.7
1773;Obafemi Awolowo University;Russian Federation;9.7–22.7
1774;Oita University;Japan;9.7–22.7
1775;Oles Honchar Dnipro National University;Ukraine;9.7–22.7
1776;Niğde Ömer Halisdemir University;Turkey;9.7–22.7
1777;Niğde Ömer Halisdemir University;Russian Federation;9.7–22.7
1778;Ondokuz Mayis University;Turkey;9.7–22.7
1779;Oran 1 University;Algeria;9.7–22.7
1780;Ordu University;Turkey;9.7–22.7
1781;Osaka Institute of Technology;Japan;9.7–22.7
1782;Osaka Medical and Pharmaceutical University;Japan;9.7–22.7
1783;University of Ostrava;Czechia;9.7–22.7
1784;Ovidius University of Constanța;Romania;9.7–22.7
1785;Universitas Padjadjaran;Indonesia;9.7–22.7
1786;Pamukkale University;Turkey;9.7–22.7
1787;Universidad Panamericana (UP);Mexico;9.7–22.7
1788;University of Pannonia;Hungary;9.7–22.7
1789;University of Pardubice;Czechia;9.7–22.7
1790;University of Pardubice;Russian Federation;9.7–22.7
1791;Payame Noor University;Iran;9.7–22.7
1792;Universidad Pedagogica y Tecnologica de Colombia - UPTC;Colombia;9.7–22.7
1793;University of the Peloponnese;Greece;9.7–22.7
1794;Universitas Pendidikan Indonesia;Indonesia;9.7–22.7
1795;Universitas Pendidikan Indonesia;Russian Federation;9.7–22.7
1796;Universitas Pendidikan Indonesia;Russian Federation;9.7–22.7
1797;Universitas Pendidikan Indonesia;Russian Federation;9.7–22.7
1798;University of Pernambuco;Brazil;9.7–22.7
1799;Universidad Peruana de Ciencias Aplicadas (UPC);Peru;9.7–22.7
1800;University of Phayao;Thailand;9.7–22.7
1801;Universidad Politécnica Salesiana;Ecuador;9.7–22.7
1802;Polytechnic University of Bucharest;Romania;9.7–22.7
1803;Polytechnic University of Timişoara;Romania;9.7–22.7
1804;Pontifical Catholic University of Minas Gerais;Brazil;9.7–22.7
1805;Universidad Pontificia Bolivariana (UPB);Colombia;9.7–22.7
1806;Pontificia Universidad Católica del Ecuador;Ecuador;9.7–22.7
1807;University of Port Harcourt;Nigeria;9.7–22.7
1808;University of Economics in Prague;Czechia;9.7–22.7
1809;University of Primorska;Slovenia;9.7–22.7
1810;University of Prishtina;Kosovo;9.7–22.7
1811;University of Prishtina;Russian Federation;9.7–22.7
1812;PSG College of Technology;India;9.7–22.7
1813;Recep Tayyip Erdoğan University;Turkey;9.7–22.7
1814;REVA University;India;9.7–22.7
1815;Riga Stradiņš University;Latvia;9.7–22.7
1816;University of Rijeka;Croatia;9.7–22.7
1817;University of Rijeka;Russian Federation;9.7–22.7
1818;University of Rijeka;Russian Federation;9.7–22.7
1819;R V College of Engineering;India;9.7–22.7
1820;Ryukoku University;Japan;9.7–22.7
1821;University of the Ryukyus;Japan;9.7–22.7
1822;Rzeszów University of Technology;Poland;9.7–22.7
1823;University of La Sabana;Colombia;9.7–22.7
1824;Saga University;Japan;9.7–22.7
1825;Saitama University;Japan;9.7–22.7
1826;Saitama University;Russian Federation;9.7–22.7
1827;San Sebastián University;Chile;9.7–22.7
1828;University of Santiago, Chile (USACH);Chile;9.7–22.7
1829;University of Santo Tomas;Philippines;9.7–22.7
1830;University of Sarajevo;Bosnia and Herzegovina;9.7–22.7
1831;University of Sarajevo;Russian Federation;9.7–22.7
1832;Satbayev University;Kazakhstan;9.7–22.7
1833;University of Sciences and Technology Houari Boumediene;Algeria;9.7–22.7
1834;University of Science and Technology of Oran Mohamed-Boudiaf;Algeria;9.7–22.7
1835;SGH Warsaw School of Economics;Poland;9.7–22.7
1836;Shahed University;Iran;9.7–22.7
1837;Shimane University;Japan;9.7–22.7
1838;Shizuoka University;Japan;9.7–22.7
1839;University of Shizuoka;Japan;9.7–22.7
1840;University of Shizuoka;Russian Federation;9.7–22.7
1841;University of Shizuoka;Russian Federation;9.7–22.7
1842;Sichuan University of Science and Engineering;China;9.7–22.7
1843;University of Silesia in Katowice;Poland;9.7–22.7
1844;Silpakorn University;Thailand;9.7–22.7
1845;University of Sistan and Baluchestan;Iran;9.7–22.7
1846;Sivas Cumhuriyet University;Turkey;9.7–22.7
1847;Slovak University of Technology in Bratislava;Slovakia;9.7–22.7
1848;Sofia University;Bulgaria;9.7–22.7
1849;University of Sonora;Mexico;9.7–22.7
1850;Sophia University;Japan;9.7–22.7
1851;Sophia University;Russian Federation;9.7–22.7
1852;University of Sri Jayewardenepura;Sri Lanka;9.7–22.7
1853;Srinakharinwirot University;Thailand;9.7–22.7
1854;Universitas Sriwijaya;Indonesia;9.7–22.7
1855;Saints Cyril and Methodius University in Skopje;North Macedonia;9.7–22.7
1856;State University of Bahia;Brazil;9.7–22.7
1857;State University of Malang;Indonesia;9.7–22.7
1858;State University of Ponta Grossa;Brazil;9.7–22.7
1859;State University of Santa Cruz;Brazil;9.7–22.7
1860;Süleyman Demirel University;Turkey;9.7–22.7
1861;Université Sultan Moulay Slimane;Morocco;9.7–22.7
1862;Universitas Sumatera Utara;Indonesia;9.7–22.7
1863;Széchenyi István University;Hungary;9.7–22.7
1864;Tamil Nadu Agricultural University;India;9.7–22.7
1865;Taras Shevchenko National University of Kyiv;Ukraine;9.7–22.7
1866;Technical University of Liberec;Czechia;9.7–22.7
1867;Technical University of Sofia;Bulgaria;9.7–22.7
1868;Technological University of Pereira;Colombia;9.7–22.7
1869;Universidad Técnica Particular de Loja;Ecuador;9.7–22.7
1870;Universidade Tecnológica Federal do Paraná (UTFPR);Brazil;9.7–22.7
1871;Teikyo University;Japan;9.7–22.7
1872;Universiti Teknologi MARA;Malaysia;9.7–22.7
1873;Telkom University;Indonesia;9.7–22.7
1874;Temuco Catholic University;Chile;9.7–22.7
1875;Tokat Gaziosmanpaşa University;Turkey;9.7–22.7
1876;Tokyo University of Agriculture;Japan;9.7–22.7
1877;Tokyo City University;Japan;9.7–22.7
1878;Tokyo Denki University;Japan;9.7–22.7
1879;Tokyo Denki University;Russian Federation;9.7–22.7
1880;Tottori University;Japan;9.7–22.7
1881;Toyama Prefectural University;Japan;9.7–22.7
1882;Toyo University;Japan;9.7–22.7
1883;Toyo University;Russian Federation;9.7–22.7
1884;Toyo University;Russian Federation;9.7–22.7
1885;Toyo University;Russian Federation;9.7–22.7
1886;Universiti Malaysia Sabah (UMS);Malaysia;9.7–22.7
1887;Uşak University;Turkey;9.7–22.7
1888;Utsunomiya University;Japan;9.7–22.7
1889;Uzhhorod National University;Ukraine;9.7–22.7
1890;Universidad del Valle;Colombia;9.7–22.7
1891;University of Valparaíso;Chile;9.7–22.7
1892;Van Yüzüncü Yil University;Turkey;9.7–22.7
1893;Instituto Politécnico de Viana do Castelo;Portugal;9.7–22.7
1894;Vietnam National University (Ho Chi Minh City);Vietnam;9.7–22.7
1895;Vignan’s Foundation for Science, Technology and Research;India;9.7–22.7
1896;Vignan’s Foundation for Science, Technology and Research;Ukraine;9.7–22.7
1897;V.N. Karazin Kharkiv National University;Ukraine;9.7–22.7
1898;V.N. Karazin Kharkiv National University;Russian Federation;9.7–22.7
1899;V.N. Karazin Kharkiv National University;Russian Federation;9.7–22.7
1900;V.N. Karazin Kharkiv National University;Russian Federation;9.7–22.7
1901;University of Warmia and Mazury in Olsztyn;Poland;9.7–22.7
1902;University of West Attica;Greece;9.7–22.7
1903;Yanshan University;China;9.7–22.7
1904;Yeditepe University;Turkey;9.7–22.7
1905;Yerevan State University;Armenia;9.7–22.7
1906;Yuriy Fedkovych Chernivtsi National University;Ukraine;9.7–22.7
1907;Zonguldak Bülent Ecevit University;Turkey;9.7–22.7
1908;Abai Kazakh National Pedagogical University;Kazakhstan;n/a
1909;Abbes Laghrour University of Khenchala;Algeria;n/a
1910;Abbottabad University of Science and Technology;Pakistan;n/a
1911;Abdelhafid Boussouf University Center of Mila;Algeria;n/a
1912;Abdullah Gül University;Turkey;n/a
1913;Abertay University;United Kingdom;n/a
1914;Abia State University;Nigeria;n/a
1915;Abrar University;Somalia;n/a
1916;Ada Kent University;Northern Cyprus;n/a
1917;Adventist University of Central Africa;Rwanda;n/a
1918;AECC University College;United Kingdom;n/a
1919;University Center of Aflou;Algeria;n/a
1920;University of Agronomic Sciences and Veterinary Medicine of Bucharest;Romania;n/a
1921;Universitas Ahmad Dahlan;Indonesia;n/a
1922;Ahmed Draia University;Algeria;n/a
1923;Aichi Prefectural University;Japan;n/a
1924;Université d’Ain Témouchent;Algeria;n/a
1925;Ajeenkya DY Patil University;India;n/a
1926;Ajman University;United Arab Emirates;n/a
1927;Akhmet Yassawi University;Kazakhstan;n/a
1928;Akita Prefectural University;Japan;n/a
1929;Akli Mohand Oulhadj Bouira University;Algeria;n/a
1930;Akwa Ibom State University;Nigeria;n/a
1931;Al-Ahliyya Amman University;Jordan;n/a
1932;Al Ain University;United Arab Emirates;n/a
1933;Al Akhawayn University;Morocco;n/a
1934;Al al-Bayt University;Jordan;n/a
1935;Al-Ayen University;Iraq;n/a
1936;Al-Baha University;Saudi Arabia;n/a
1937;Al-Bayan University;Iraq;n/a
1938;Albaydha University;Yemen;n/a
1939;Al-Esraa University;Iraq;n/a
1940;Alex Ekwueme Federal University Ndufu-Alike;Nigeria;n/a
1941;Al-Farabi University College;Iraq;n/a
1942;Al-Furat Al-Awsat Technical University;Iraq;n/a
1943;University of Algiers 1;Algeria;n/a
1944;Algiers 2 University;Algeria;n/a
1945;University of Algiers 3;Algeria;n/a
1946;University of Al-Hamdaniya;Iraq;n/a
1947;Al-Hussein Bin Talal University;Jordan;n/a
1948;Alisher Navo’i Tashkent State University of Uzbek Language and Literature;Uzbekistan;n/a
1949;Al-Janad University for Science and Technology;Yemen;n/a
1950;University of Alkafeel;Iraq;n/a
1951;Al-Karkh University of Science;Iraq;n/a
1952;Al-Kitab University;Iraq;n/a
1953;AlMaarefa University;Saudi Arabia;n/a
1954;University of Al-Maarif;Iraq;n/a
1955;University of Manara;Iraq;n/a
1956;Almaty Technological University;Kazakhstan;n/a
1957;Almaty Technological University;Russian Federation;n/a
1958;Al-Mustaqbal University;Iraq;n/a
1959;Al-Muthanna University;Iraq;n/a
1960;Al-Nisour University;Iraq;n/a
1961;Alnoor University;Iraq;n/a
1962;Al-Qalam University College;Iraq;n/a
1963;Al-Qasim Green University;Iraq;n/a
1964;Al-Quds University;Palestine;n/a
1965;Al-Rafidain University College;Iraq;n/a
1966;Al Safwa University College;Iraq;n/a
1967;Altınbaş University;Turkey;n/a
1968;Altoosi University;Iraq;n/a
1969;Al Turath University;Iraq;n/a
1970;Al-Zaytoonah University of Jordan;Jordan;n/a
1971;American University in the Emirates (AUE);United Arab Emirates;n/a
1972;American University in Dubai;United Arab Emirates;n/a
1973;American International University – Bangladesh;Bangladesh;n/a
1974;American University of Madaba;Jordan;n/a
1975;American University of Ras Al Khaimah;United Arab Emirates;n/a
1976;Amity University, Chhattisgarh;India;n/a
1977;Amity University, Gurugram;India;n/a
1978;Amity University, Gwalior;India;n/a
1979;Amity University Rajasthan, Jaipur;India;n/a
1980;Amity University, Mumbai;India;n/a
1981;Anáhuac University;Mexico;n/a
1982;Andijan Machine-Building Institute;Uzbekistan;n/a
1983;Andijan State University;Uzbekistan;n/a
1984;Andijan State Medical Institute;Uzbekistan;n/a
1985;Andijan State Pedagogical Institute (ASPI);Uzbekistan;n/a
1986;Andrés Bello Catholic University (UCAB);Venezuela;n/a
1987;Anglo-American University;Czechia;n/a
1988;Ankara Science University;Turkey;n/a
1989;Applied Science Private University;Jordan;n/a
1990;Arab American University;Palestine;n/a
1991;Arabian Gulf University;Bahrain;n/a
1992;Arab Open University;Kuwait;n/a
1993;Arkin University of Creative Arts and Design (ARUCAD);Northern Cyprus;n/a
1994;Armenian State Pedagogical University;Armenia;n/a
1995;Arts University Bournemouth;United Kingdom;n/a
1996;University of the Arts London;United Kingdom;n/a
1997;Arts University Plymouth;United Kingdom;n/a
1998;Arturo Prat University;Chile;n/a
1999;Asahi University;Japan;n/a
2000;Asfendiyarov Kazakh National Medical University;Kazakhstan;n/a
2001;Ashikaga University;Japan;n/a
2002;Ashur University;Iraq;n/a
2003;Atyrau University;Kazakhstan;n/a
2004;Audencia;France;n/a
2005;Austral University;Argentina;n/a
2006;Autonomous University of Chiapas;Mexico;n/a
2007;Azerbaijan University of Architecture and Construction;Azerbaijan;n/a
2008;Azerbaijan State University of Economics;Azerbaijan;n/a
2009;Babcock University;Nigeria;n/a
2010;Bacha Khan University, Charsadda;Pakistan;n/a
2011;Badr University in Cairo (BUC);Egypt;n/a
2012;Bakrie University;Indonesia;n/a
2013;University of Balochistan;Pakistan;n/a
2014;Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS);Pakistan;n/a
2015;University of Baltistan, Skardu;Pakistan;n/a
2016;Bandirma Onyedi Eylül University;Turkey;n/a
2017;Gazipur Agricultural University;Bangladesh;n/a
2018;Barawa International University;Somalia;n/a
2019;Barawa International University;Russian Federation;n/a
2020;Bath Spa University;United Kingdom;n/a
2021;University of Batna 1;Algeria;n/a
2022;Bayburt University;Turkey;n/a
2023;Baze University;Nigeria;n/a
2024;Baze University;Belarus;n/a
2025;Baze University;Belarus;n/a
2026;Bells University of Technology;Nigeria;n/a
2027;University of Benghazi;Libya;n/a
2028;Benson Idahosa University;Nigeria;n/a
2029;Beykent University;Turkey;n/a
2030;Bilad Alrafidain University;Iraq;n/a
2031;Birmingham Newman University;United Kingdom;n/a
2032;Biruni University;Turkey;n/a
2033;University of Bisha;Saudi Arabia;n/a
2034;Bishop Grosseteste University;United Kingdom;n/a
2035;University of Bogotá Jorge Tadeo Lozano;Colombia;n/a
2036;Bohdan Khmelnytsky National University of Cherkasy;Ukraine;n/a
2037;University of Greater Manchester;United Kingdom;n/a
2038;The British University in Dubai;United Arab Emirates;n/a
2039;Buckinghamshire New University;United Kingdom;n/a
2040;Bukhara Engineering Technological Institute;Uzbekistan;n/a
2041;Bukhara State University;Uzbekistan;n/a
2042;Bukhara State Medical Institute;Uzbekistan;n/a
2043;Bukkyo University;Japan;n/a
2044;Buriram Rajabhat University;Thailand;n/a
2045;Çağ University;Turkey;n/a
2046;Universidad Camilo José Cela;Spain;n/a
2047;Canadian International College - Cairo Campus of Cape Breton University Canada;Egypt;n/a
2048;Universidad de Carabobo;Venezuela;n/a
2049;Catholic University of Ávila;Spain;n/a
2050;Catholic University in Erbil;Iraq;n/a
2051;Universidad Católica de Colombia;Colombia;n/a
2052;Universidad Católica de Cuenca;Ecuador;n/a
2053;Universidad Católica San Pablo;Peru;n/a
2054;Caucasus International University;Georgia;n/a
2055;CBS International Business School;Germany;n/a
2056;Cebu Technological University;Philippines;n/a
2057;CECOS University of IT and Emerging Sciences;Pakistan;n/a
2058;University of Celaya;Mexico;n/a
2059;University Center Ali Kafi Tindouf;Algeria;n/a
2060;University Center of Illizi;Algeria;n/a
2061;University Center Morsli Abdellah of Tipaza;Algeria;n/a
2062;University Center of Barika;Algeria;n/a
2063;Central European University;Austria;n/a
2064;Central Luzon State University;Philippines;n/a
2065;University of Central Punjab;Pakistan;n/a
2066;Centro de Estudios para la Calidad Educativa y la Investigación Científica (CECEIC);Mexico;n/a
2067;Centro Universitário Cesuca;Brazil;n/a
2068;Centurion University of Technology and Management;India;n/a
2069;Universidad César Vallejo;Peru;n/a
2070;CETYS Universidad;Mexico;n/a
2071;Charisma University;Turks and Caicos Islands;n/a
2072;Chernihiv Polytechnic National University;Ukraine;n/a
2073;Chettinad Academy of Research and Education;India;n/a
2074;University of Chichester;United Kingdom;n/a
2075;Chinhoyi University of Technology;Zimbabwe;n/a
2076;Chitkara University;India;n/a
2077;Universidad Científica del Sur;Peru;n/a
2078;Cihan University – Erbil;Iraq;n/a
2079;Cihan University Sulaimaniya;Iraq;n/a
2080;City University of Science and Information Technology, Peshawar;Pakistan;n/a
2081;Civil Aviation Academy;Kazakhstan;n/a
2082;Civil Aviation Academy;Belarus;n/a
2083;Conservatoire for Dance and Drama;United Kingdom;n/a
2084;University of Constantine 3;Algeria;n/a
2085;Courtauld Institute of Art;United Kingdom;n/a
2086;Cranfield University;United Kingdom;n/a
2087;University for the Creative Arts;United Kingdom;n/a
2088;University of Cumbria;United Kingdom;n/a
2089;University of Cyberjaya;Malaysia;n/a
2090;Cyprus Health and Social Sciences University;Northern Cyprus;n/a
2091;Daffodil International University (DIU);Bangladesh;n/a
2092;Daneshpajoohan Pishro Higher Education Institute;Iran;n/a
2093;Dawood University of Engineering and Technology;Pakistan;n/a
2094;Debre Tabor University;Ethiopia;n/a
2095;Delta University for Science and Technology;Egypt;n/a
2096;Delta State University, Abraka;Nigeria;n/a
2097;Denau Institute of Entrepreneurship and Pedagogy;Uzbekistan;n/a
2098;Dhaka International University;Bangladesh;n/a
2099;DHA Suffa University;Pakistan;n/a
2100;Dhofar University;Oman;n/a
2101;Don Bosco University;India;n/a
2102;Donetsk National University of Economics and Trade named after Mykhailo Tuhan-Baranovsky (DonNUET);Ukraine;n/a
2103;Dovletmammet Azadi Turkmen National Institute of World Languages;Turkmenistan;n/a
2104;Dr D. Y. Patil Vidyapeeth, Pune;India;n/a
2105;Dr. M.G.R. Educational and Research Institute;India;n/a
2106;D. Serikbayev East Kazakhstan Technical University;Kazakhstan;n/a
2107;University of Dubai;United Arab Emirates;n/a
2108;University of Duhok;Iraq;n/a
2109;Dulaty University;Kazakhstan;n/a
2110;EAE Business School;Spain;n/a
2111;EAN University;Colombia;n/a
2112;University of Eastern Philippines;Philippines;n/a
2113;École Nationale Polytechnique;Algeria;n/a
2114;École Nationale Polytechnique d’Oran Maurice Audin;Algeria;n/a
2115;École Nationale Supérieure Agronomique;Algeria;n/a
2116;École Nationale Supérieure Agronomique, Algiers;Algeria;n/a
2117;École Nationale Supérieure de Biotechnologie Taoufik Khaznadar (ENSB);Algeria;n/a
2118;École Nationale Supérieure d’Informatique (ESI);Algeria;n/a
2119;École Nationale Supérieure de Management Koléa;Algeria;n/a
2120;École Nationale Supérieure des Sciences de la Mer et de l’Aménagement du Littoral (ENSSMAL);Algeria;n/a
2121;École Nationale Supérieure Vétérinaire d’Alger;Algeria;n/a
2122;École National Polytechnique de Constantine;Algeria;n/a
2123;École Normale Supérieure de Béchar;Algeria;n/a
2124;École Normale Supérieure de Bouzaréah;Algeria;n/a
2125;École Normale Supérieure El Katiba Assia Djebar Constantine (ENSC);Algeria;n/a
2126;École Normale Supérieure de Kouba;Algeria;n/a
2127;École Normale Supérieure de Laghouat;Algeria;n/a
2128;École Normale Supérieure d’Oran;Algeria;n/a
2129;École Polytechnique d’Architecture et d’Urbanisme;Algeria;n/a
2130;École Supérieure de Comptabilité et de Finances de Constantine;Algeria;n/a
2131;École Supérieure en Informatique 8 Mai 1945 de Sidi-Bel-Abbès;Algeria;n/a
2132;École Supérieure en Sciences Appliquées de Tlemcen;Algeria;n/a
2133;École Supérieure en Sciences Biologiques d’Oran (ESSBO);Algeria;n/a
2134;École Supérieure en Sciences et Technologies de l’Informatique et du Numérique (ESTIN);Algeria;n/a
2135;University of Economics – Varna;Bulgaria;n/a
2136;Edo State University Uzairue;Nigeria;n/a
2137;Edwin Clark University;Nigeria;n/a
2138;Effat University;Saudi Arabia;n/a
2139;Egerton University;Kenya;n/a
2140;Egyptian Russian University;Egypt;n/a
2141;Elizade University;Nigeria;n/a
2142;University of El Oued;Algeria;n/a
2143;Emir Abdelkader University of Islamic Sciences;Algeria;n/a
2144;Institute of Engineering, Technical and Transport Communications of Turkmenistan;Turkmenistan;n/a
2145;Escola Superior de Enfermagem do Porto (ESEP);Portugal;n/a
2146;Escuela Superior Politécnica de Chimborazo;Ecuador;n/a
2147;ESIC University;Spain;n/a
2148;Eskişehir Technical University;Turkey;n/a
2149;Universidade Estadual do Maranhão;Brazil;n/a
2150;Universidade Estadual do Norte do Paraná (UENP);Brazil;n/a
2151;European University;Georgia;n/a
2152;European University of Armenia;Armenia;n/a
2153;European University Cyprus;Cyprus;n/a
2154;European University of Tunis;Tunisia;n/a
2155;Evangel University, Akaeze;Nigeria;n/a
2156;Falmouth University;United Kingdom;n/a
2157;Federal University of Kashere;Nigeria;n/a
2158;Federal University of Latin American Integration (UNILA);Brazil;n/a
2159;Federal University of Paraí­ba (UFPB);Brazil;n/a
2160;Federal University of Petroleum Resources, Effurun;Nigeria;n/a
2161;Federal University of Technology, Minna;Nigeria;n/a
2162;Federal University of Technology, Owerri;Nigeria;n/a
2163;Fergana Medical Institute of Public Health;Uzbekistan;n/a
2164;Fergana Polytechnic Institute;Uzbekistan;n/a
2165;Fergana State University;Uzbekistan;n/a
2166;Finis Terrae University;Chile;n/a
2167;Forman Christian College;Pakistan;n/a
2168;Fountain University;Nigeria;n/a
2169;University of Franca;Brazil;n/a
2170;University of Franca;Belarus;n/a
2171;Fukushima University;Japan;n/a
2172;Future University in Egypt;Egypt;n/a
2173;University of Gafsa;Tunisia;n/a
2174;Gangadhar Meher University;India;n/a
2175;University of Garmian;Iraq;n/a
2176;General Sir John Kotelawala Defence University;Sri Lanka;n/a
2177;University of Ghardaia;Algeria;n/a
2178;Ghulam Ishaq Khan Institute of Engineering Sciences and Technology;Pakistan;n/a
2179;Glasgow School of Art;United Kingdom;n/a
2180;Glasgow School of Art;Belarus;n/a
2181;The Government Sadiq College Women University Bahawalpur;Pakistan;n/a
2182;Government College Women University Faisalabad;Pakistan;n/a
2183;Government College Women University, Sialkot;Pakistan;n/a
2184;The Graduate University for Advanced Studies, SOKENDAI;Japan;n/a
2185;Guildhall School of Music and Drama;United Kingdom;n/a
2186;Gulf College;Oman;n/a
2187;Gulf Medical University;United Arab Emirates;n/a
2188;Gulistan State University;Uzbekistan;n/a
2189;University of Hafr Al Batin;Saudi Arabia;n/a
2190;Hagoromo University of International Studies;Japan;n/a
2191;Hakuoh University;Japan;n/a
2192;Haliç University;Turkey;n/a
2193;Häme University of Applied Sciences;Finland;n/a
2194;Hanseo University;South Korea;n/a
2195;Harper Adams University;United Kingdom;n/a
2196;Hartpury University;United Kingdom;n/a
2197;Hawler Medical University;Iraq;n/a
2198;University of Health Sciences Lahore;Pakistan;n/a
2199;University of Health Sciences, Turkey;Turkey;n/a
2200;School of Higher Commercial Studies (EHEC Algiers);Algeria;n/a
2201;Higher National School of Renewable Energies, Environment and Sustainable Development;Algeria;n/a
2202;Higher School of Management and Digital Economy (HSMDE);Algeria;n/a
2203;Higher School of Agronomy – Mostaganem (ESAM);Algeria;n/a
2204;Higher School of Management – Tlemcen;Algeria;n/a
2205;University of the Highlands and Islands;United Kingdom;n/a
2206;Hilla University College;Iraq;n/a
2207;Hiroshima International University;Japan;n/a
2208;Hiroshima Shudo University;Japan;n/a
2209;Hiroshima Institute of Technology;Japan;n/a
2210;Hitotsubashi University;Japan;n/a
2211;Ho Chi Minh City Open University;Vietnam;n/a
2212;Hodeida University;Yemen;n/a
2213;Hokkaido University of Science;Japan;n/a
2214;University of Home Economics Lahore;Pakistan;n/a
