rank,category,DCI
2885,0.10710249671818899,291732
2886,0.1066934365125967,401213
2887,0.106684466807097,401694
2888,0.1066696720377133,730120
2889,0.10664984334114005,940690
2890,0.10495893189803493,711420
2891,0.10475059045416962,940620
2892,0.10471223184185399,790120
2893,0.10434817293670558,760810
2894,0.1028941386621575,330300
2895,0.10244156938005156,847130
2896,0.10179891254856646,901540
2897,0.1015771758322829,382491
2898,0.10097818281922176,160100
2899,0.1003448411333427,540239
2900,0.10000972699034459,350699
2901,0.09970226657481282,320641
2902,0.09833964469349475,700529
2903,0.09810995013472774,70953
2904,0.09766899687270329,500710
2905,0.0960539220243979,845959
2906,0.09554232076147588,701961
2907,0.09543383701798375,520645
2908,0.09541927928828749,851390
2909,0.09518474724017068,701337
2910,0.09485131644374933,281129
2911,0.0945746870308631,20727
2912,0.09454166460461458,740829
2913,0.094374026473253,550119
2914,0.09421763201994324,390421
2915,0.0920735596003177,851920
2916,0.09052517120025222,30532
2917,0.09040960407773574,841459
2918,0.09038108007401785,540831
2919,0.08934168398018354,701399
2920,0.08871164592584362,441011
2921,0.08834098268520753,230310
2922,0.0882280738414176,170220
2923,0.08813097967573032,530911
2924,0.08790491289691905,940541
2925,0.0878637249498694,511230
2926,0.08741567684701321,440793
2927,0.08711599522747686,851850
2928,0.0870475243851287,840219
2929,0.08699865104218114,871200
2930,0.085701761757397,691410
2931,0.08568418503865735,290129
2932,0.08517744822242061,442120
2933,0.08501889286769902,520634
2934,0.08485117059362075,731439
2935,0.08442438418896847,293944
2936,0.08430266206555008,930390
2937,0.08365456863489637,320416
2938,0.0836357112943142,330290
2939,0.08296140437237412,150500
2940,0.08293275189784158,851713
2941,0.08281510075408292,284019
2942,0.0824580749472075,282570
2943,0.08173509856931768,282630
2944,0.08080631471933047,843880
2945,0.08065431915454722,732620
2946,0.08039987147365144,730890
2947,0.08035584759329693,401220
2948,0.07944248129248835,711711
2949,0.07897396680582308,731021
2950,0.07885838063720965,440139
2951,0.07876788392937313,40520
2952,0.07847079668620238,870110
2953,0.07807357582082568,811100
2954,0.07739211616789257,290372
2955,0.07701912276769797,720926
2956,0.07605453496738292,842790
2957,0.07589099522494111,380690
2958,0.07588654444829936,110710
2959,0.075817860559962,380893
2960,0.07562974878845159,481950
2961,0.07528701689549382,540253
2962,0.07515030594343353,30334
2963,0.07484996517268937,370690
2964,0.07321614728087927,110422
2965,0.07297716459381524,920890
2966,0.07235142800901825,481850
2967,0.07152641833745677,750210
2968,0.07133858318694536,701990
2969,0.07125998734903753,292142
2970,0.0711281707280898,732392
2971,0.07111511233838184,20422
2972,0.07110062681944683,490590
2973,0.07099182289291335,880720
2974,0.06998581756792319,500400
2975,0.06959390190144396,380290
2976,0.06923228668895892,30473
2977,0.06860752586333355,152000
2978,0.06840842498358464,940141
2979,0.06812429082819114,441911
2980,0.06773399877079746,551529
2981,0.06770977452551953,481710
2982,0.06659044935229316,821520
2983,0.06560784612905711,500720
2984,0.06557324406102111,382520
2985,0.06454556137838993,550330
2986,0.06344540142620611,210420
2987,0.06325233811196149,382370
2988,0.062247917006089906,711419
2989,0.06210347255526077,470200
2990,0.061620753185575354,852872
2991,0.06110832125777987,901720
2992,0.06058436652278761,160432
2993,0.05931744517681744,720890
2994,0.05897680919181785,860630
2995,0.05757931419539973,600240
2996,0.056949703636318426,761090
2997,0.0565434917022913,940340
2998,0.055783555457324725,382530
2999,0.05568127415464597,844610
3000,0.05523593065640845,262011
3001,0.05484897386768296,760310
3002,0.054105087006634335,340540
3003,0.05407048305231744,845110
3004,0.0537300157277991,401695
3005,0.05355741677988626,890323
3006,0.05345694578844432,761691
3007,0.05313491179989809,940531
3008,0.05290839384193665,843352
3009,0.052625633628979346,440325
3010,0.05258224284943066,430190
3011,0.05250586591455264,852713
3012,0.05118087062830617,490199
3013,0.05107336429042434,293295
3014,0.05099763052785713,960400
3015,0.0508399469294387,842699
3016,0.050775395017479734,250870
3017,0.05075557131156199,550952
3018,0.0501296205345075,551221
3019,0.04958479968161536,731010
3020,0.04892892294286215,382492
3021,0.04868350938432341,851629
3022,0.0474900365283246,851769
3023,0.04721528456346803,920290
3024,0.04637488662806748,20745
3025,0.045231239676905094,660110
3026,0.04402886103232829,711510
3027,0.042640990714218494,510910
3028,0.04179142559614957,291815
3029,0.0411431242429465,10129
3030,0.04078424313575387,500200
3031,0.040470066602265674,710692
3032,0.040320339105792934,841340
3033,0.03901199347959839,150430
3034,0.03895021066041014,480411
3035,0.03686539382521949,842112
3036,0.03639961309914888,220291
3037,0.03619190008376122,410330
3038,0.03513662751121834,321490
3039,0.0333729773788872,540773
3040,0.02997592649207766,600330
3041,0.029241373447454064,130214
3042,0.027651152763780964,730110
3043,0.02743110683688578,580126
3044,0.027252543102726554,701820
3045,0.027199732049350306,382561
3046,0.026800723171525175,830250
3047,0.02677130459595858,210610
3048,0.025710305718229746,480593
3049,0.025531240260233807,930690
3050,0.025321365644779676,540220
3051,0.024600421995324268,720249
3052,0.024303163740526126,940149
3053,0.02368581342660174,680710
3054,0.02002695268540536,841121
3055,0.019973364605096258,880610
3056,0.019898134562625264,520632
3057,0.0192102414097631,30481
3058,0.019083985262417533,740710
3059,0.018809110423053506,901910
3060,0.018587569019066417,283329
3061,0.018207799970267467,900140
3062,0.01801628739233995,841420
3063,0.017285477115015536,721320
3064,0.01716963404635671,481310
3065,0.016936977517281557,900720
3066,0.016060459151445734,482390
3067,0.015038564971895162,570321
3068,0.014836864940979287,190510
3069,0.014127350565304984,392350
3070,0.013904551643059468,120922
3071,0.013861000835123944,511290
3072,0.013457575751638473,293629
3073,0.012405075009635402,410691
3074,0.011930300574927442,283630
3075,0.011728402108696464,110720
3076,0.010829545898161125,382569
3077,0.009330617430539145,300349
3078,0.008509901005794187,843510
3079,0.008310284753576994,550961
3080,0.008172031026674796,690410
3081,0.007453856231186942,830110
3082,0.007327887548626703,910390
3083,0.0070179416567349405,890130
3084,0.004055513767716536,940171
3085,0.0037954175559584257,681320
3086,0.003577630710885909,441251
3087,0.002903158662390132,701310
3088,0.002888884515206783,844312
3089,0.002815785389982041,293930
3090,0.002339624523739237,300410
3091,0.002211493940768978,600643
3092,0.001986318413518541,151499
3093,0.001625567716874074,844851
3094,0.0005921391776572102,900150
3095,-0.00019024911968588176,70970
3096,-0.0009966645030857714,330499
3097,-0.0012410241168342368,441873
3098,-0.0020291005571185907,581100
3099,-0.0023403142194861966,391231
3100,-0.002935527506099994,390512
3101,-0.003013975866661744,911430
3102,-0.0038085938230517334,300242
3103,-0.004289655751338001,480431
3104,-0.004424860056839772,820140
3105,-0.004515157774563666,293292
3106,-0.004718625500909163,570231
3107,-0.00523093068917429,731419
3108,-0.0058470410456860815,800200
3109,-0.006218113375986446,950661
3110,-0.006275617782649105,880510
3111,-0.006473421539021823,670210
3112,-0.0071019920974731325,550120
3113,-0.007177824953131123,370210
3114,-0.007616877283368881,10599
3115,-0.007809634072317821,740819
3116,-0.008066496866210365,681299
3117,-0.008681568172736576,911090
3118,-0.01013065624837552,30711
3119,-0.010681350239619474,380892
3120,-0.011247229153239663,382541
3121,-0.012211684676411084,300290
3122,-0.012738125453961947,30771
3123,-0.012863177601644142,841311
3124,-0.014408842015645509,480419
3125,-0.014988151773120014,40210
3126,-0.015191706049819705,392340
3127,-0.015975607494429556,321000
3128,-0.016108688143316716,550700
3129,-0.017071473494716466,40120
3130,-0.01751868474921927,380130
3131,-0.018316213296972937,20840
3132,-0.018438668622266566,160239
3133,-0.019216526836183676,410632
3134,-0.019964436351278148,560229
3135,-0.019988230595972534,282720
3136,-0.020664714226338254,611510
3137,-0.021783580118909754,581010
3138,-0.02183184859682325,810921
3139,-0.021874660689289824,391530
3140,-0.022583911988406116,100199
3141,-0.022642141014653495,911390
3142,-0.0227872542059638,910610
3143,-0.023095792352659416,851840
3144,-0.02317745884024607,441241
3145,-0.02328430784180761,890790
3146,-0.024312261796184266,843142
3147,-0.024481712928706243,481890
3148,-0.025922973063053537,230330
3149,-0.026917584406870643,120590
3150,-0.026996149589169995,570331
3151,-0.027222916898709957,511000
3152,-0.0289204838168957,271290
3153,-0.029095646284044714,710229
3154,-0.02952048451329438,401390
3155,-0.029578533538780066,391722
3156,-0.029635097041653163,320720
3157,-0.03029623498749444,110819
3158,-0.030936981530562242,20711
3159,-0.0314373699088799,284540
3160,-0.032398512328276605,940591
3161,-0.03256631824213443,740721
3162,-0.03271402360865392,521059
3163,-0.03319722338339132,480890
3164,-0.03323727097857127,920190
3165,-0.03327991679546815,220422
3166,-0.03333636899471639,900490
3167,-0.03355370019276879,110412
3168,-0.035203174374212824,761290
3169,-0.03525221997430884,850422
3170,-0.035570175521829256,841829
3171,-0.03589363089616088,845969
3172,-0.03640219008948565,730621
3173,-0.03675491355617085,490300
3174,-0.036772973674800286,890110
3175,-0.03825889338788973,680430
3176,-0.03838621410021124,701020
3177,-0.03982514930996021,381119
3178,-0.03995647678344258,871640
3179,-0.040024983653963384,821490
3180,-0.04169704007393857,920710
3181,-0.04184948001031292,551691
3182,-0.04211155738743804,230649
3183,-0.04264066812309357,890120
3184,-0.043441482678295194,750220
3185,-0.0435456726299236,540792
3186,-0.04390598026991048,200912
3187,-0.04419278149462737,720927
3188,-0.0447182708468973,681520
3189,-0.04575802144224061,262040
3190,-0.04580394305765209,391890
3191,-0.04691383054749262,731029
3192,-0.047288465000175244,320300
3193,-0.04757810258297301,890322
3194,-0.047666302414570906,330720
3195,-0.04777071072835816,843143
3196,-0.04782888004136915,280800
3197,-0.04815821659300529,880400
3198,-0.04843138307840651,120600
3199,-0.048782758477044476,520621
3200,-0.0502547060432128,854460
3201,-0.05026346426727622,350290
3202,-0.05091795020959232,890333
3203,-0.05093040304774685,291822
3204,-0.05096968472682738,521131
3205,-0.05160553700043472,640312
3206,-0.05194521493546204,901380
3207,-0.05205946991173507,170230
3208,-0.05378100683006914,700490
3209,-0.05428817222655364,283319
3210,-0.05575240470956648,20500
3211,-0.0579004539126578,740919
3212,-0.05944370945195829,721090
3213,-0.059613239792339366,290373
3214,-0.059802584707972124,441242
3215,-0.060443084092214355,691010
3216,-0.06070908327984141,847029
3217,-0.06080267927301417,291570
3218,-0.061018311910558655,560311
3219,-0.06262415449678709,510610
3220,-0.06270336729512141,511219
3221,-0.0628782238108761,380869
3222,-0.0632986580503576,252620
3223,-0.06372882570248693,710499
3224,-0.06408883169736544,200860
3225,-0.06465996111447575,830590
3226,-0.06574223763624065,330730
3227,-0.06644732678904733,860692
3228,-0.06668453093401817,701915
3229,-0.06721335193826831,732190
3230,-0.06762462220436619,900311
3231,-0.0677130742480288,391729
3232,-0.06783722514328341,283421
3233,-0.06785596406883272,847960
3234,-0.06817023574842127,330510
3235,-0.06819615693050844,380862
3236,-0.0694475901660391,320810
3237,-0.06968492975264005,961390
3238,-0.0698647650235684,950420
3239,-0.07033858025362319,440312
3240,-0.07036091518855682,320420
3241,-0.07080541053997748,284920
3242,-0.07176440379739452,847490
3243,-0.07189384599361874,930700
3244,-0.07321915511040662,441830
3245,-0.07373889811703481,300442
3246,-0.07454218953113813,30346
3247,-0.07548930823788366,845320
3248,-0.07631835095726251,441112
3249,-0.07642632634351777,940529
3250,-0.0764446565418704,60230
3251,-0.07672755167961119,410791
3252,-0.07770481622207637,551621
3253,-0.0778350190350265,852849
3254,-0.0779408968269199,284690
3255,-0.0780138097983048,761010
3256,-0.07834106847671572,850434
3257,-0.07862308277537283,721810
3258,-0.0787712908204619,180620
3259,-0.07949156306774274,130232
3260,-0.07996066824570655,480210
3261,-0.08195969726582067,30471
3262,-0.08208146575009373,830400
3263,-0.08212510979720357,380620
3264,-0.08233462148272494,731420
3265,-0.08241075794546528,380210
3266,-0.0832198793221916,871500
3267,-0.0832702212781407,121160
3268,-0.0845555116722062,151800
3269,-0.08516070045902085,340520
3270,-0.08551761530674304,850780
3271,-0.08652931437194936,340600
3272,-0.08662014204348778,284444
3273,-0.08744941266325455,720299
3274,-0.08766520806735852,510810
3275,-0.08864620977975854,440792
3276,-0.09028036125493936,731600
3277,-0.09143848115912366,521032
3278,-0.09165662212137413,470720
3279,-0.09215138234227532,730820
3280,-0.09218078590039852,282090
3281,-0.09266821410016768,520951
3282,-0.09273251293944908,890332
3283,-0.09287698098954891,520829
3284,-0.09348290875211057,940440
3285,-0.0935856089337455,940161
3286,-0.09440718733621846,731589
3287,-0.09477960501327261,30291
3288,-0.09481419246704163,470620
3289,-0.09522935049800986,30821
3290,-0.09531210742109184,30781
3291,-0.09540338541852192,440910
3292,-0.0959384951147742,401180
3293,-0.09611516643221926,843041
3294,-0.09648744374818048,291816
3295,-0.09690441255321458,940180
3296,-0.09805176792200433,280512
3297,-0.09815122694097886,470329
3298,-0.0985913826647455,540245
3299,-0.09939096264541757,30811
3300,-0.10013220400987814,540761
3301,-0.10060694280507437,283110
3302,-0.10119489198191862,910511
3303,-0.1013072084144804,521214
3304,-0.10136887889860184,841891
3305,-0.10210504383749708,843830
3306,-0.10242066642152807,480220
3307,-0.10376979850678833,482110
3308,-0.1044393282722264,530129
3309,-0.10458944859386175,910990
3310,-0.1058583121413801,845310
3311,-0.10594947647358809,847431
3312,-0.10684574608961386,950840
3313,-0.10758774008511666,842539
3314,-0.10766101266614722,700719
3315,-0.10794718848165737,401410
3316,-0.10840762951440028,551599
3317,-0.10842845605931307,240399
3318,-0.1087878370504924,731290
3319,-0.1090251963107986,821420
3320,-0.10956705307871621,847920
3321,-0.1103828149430907,170390
3322,-0.11093054120257693,440322
3323,-0.11297975577991011,290110
3324,-0.11315631889458216,220600
3325,-0.1139346220720358,760421
3326,-0.11488030935426141,940569
3327,-0.11578484433569675,691490
3328,-0.11607742484801324,280470
3329,-0.11626281979299107,681189
3330,-0.11627786493315294,283526
3331,-0.11640363884858833,291737
3332,-0.11666793273957944,721632
3333,-0.11671289204865076,950629
3334,-0.1168216021552293,940350
3335,-0.11683337915528919,700312
3336,-0.11781237017016859,550969
3337,-0.118103231193093,640351
3338,-0.11865047103435149,732394
3339,-0.11927999028848281,392510
3340,-0.11967261037589758,901590
3341,-0.11977563090734858,730650
3342,-0.11996381334270582,392310
3343,-0.12018456415378549,580230
3344,-0.12222199515059966,761210
3345,-0.12263559777228779,390750
3346,-0.12365487956844597,320415
3347,-0.12432954707857365,330124
3348,-0.12531876123550553,220830
3349,-0.12550427284477136,910211
3350,-0.12583973342983207,450490
3351,-0.12593077527266636,320411
3352,-0.1267380412627864,230110
3353,-0.12679279929219514,40110
3354,-0.12705949097291303,551641
3355,-0.12719131469385664,940360
3356,-0.1275691961410673,70940
3357,-0.12813579858075186,480449
3358,-0.1282015166277783,841510
3359,-0.12844543052308666,441193
3360,-0.12992746781346617,852110
3361,-0.13011728135411507,70951
3362,-0.1304066676050275,521111
3363,-0.13222115276175025,200390
3364,-0.1328440751245556,210690
3365,-0.13309421818438072,551623
3366,-0.13360052627315988,30553
3367,-0.13400793175949247,200897
3368,-0.1340726496064343,731442
3369,-0.1350691498925663,800120
3370,-0.13524481939239347,630630
3371,-0.135264013495238,440132
3372,-0.13539371378470824,401700
3373,-0.13540376150305894,870510
3374,-0.13706455954156135,30472
3375,-0.13707141098334444,521143
3376,-0.13785636514807773,110812
3377,-0.13861966006029203,280130
3378,-0.13868788481706737,730630
3379,-0.13906005724046144,950651
3380,-0.13959377074003523,850710
3381,-0.14088311666064937,560500
3382,-0.1410172940155721,841012
3383,-0.14169559813382804,281830
3384,-0.14245291805770152,630110
3385,-0.14293574534640965,760521
3386,-0.14307468375585833,970191
3387,-0.14309226994997673,481940
3388,-0.1439077248061587,950823
3389,-0.14435185642583237,520952
3390,-0.14436204267154937,850433
3391,-0.1454872540498349,511119
3392,-0.14730288467429506,847420
3393,-0.14738762307510483,860699
3394,-0.1487320414394596,130231
3395,-0.14874381679528806,850432
3396,-0.14922028391464942,580123
3397,-0.1495633987644853,251200
3398,-0.14982690624130854,854143
3399,-0.15039641412740953,281700
3400,-0.1508423298461573,282710
3401,-0.1511573455345043,440111
3402,-0.15118945784930096,441090
3403,-0.15135141921760836,480451
3404,-0.15221703814003945,60120
3405,-0.15237441593460216,200880
3406,-0.1525611696951109,480920
3407,-0.153471811856145,160210
3408,-0.15347977484646572,70952
3409,-0.15422056538606865,320910
3410,-0.15482593268893985,482340
3411,-0.15522695890076968,854931
3412,-0.15571400114441872,481110
3413,-0.15618546722385201,100810
3414,-0.15695465104471562,251120
3415,-0.15739177739510243,521149
3416,-0.15775293213631947,380590
3417,-0.15775545539672003,540248
3418,-0.1580629166554869,320990
3419,-0.15955718132921792,600590
3420,-0.15964843595435843,481920
3421,-0.16030364561260788,30331
3422,-0.1604163331984313,551644
3423,-0.16083060973120197,970192
3424,-0.16268774882945883,551694
3425,-0.1639591157668897,970290
3426,-0.16428441187447343,843840
3427,-0.16474274680196097,600631
3428,-0.1648473280653555,940549
3429,-0.1661823520826741,870123
3430,-0.16640831086729693,81120
3431,-0.16653138124845607,521120
3432,-0.16678118871768277,20610
3433,-0.16709941777650358,720450
3434,-0.16721374291098387,551513
3435,-0.16766282482734135,680300
3436,-0.16814291983961505,370320
3437,-0.16868101563539198,853620
3438,-0.16940167007270526,540244
3439,-0.16998969084312596,880240
3440,-0.17031478283897916,600521
3441,-0.1709240147841167,200971
3442,-0.17278684429516913,310430
3443,-0.17326944618591586,820412
3444,-0.17330633195282102,540341
3445,-0.17357539879465286,600523
3446,-0.1738121210966914,20120
3447,-0.17441985964619233,847030
3448,-0.1747840641154586,40140
3449,-0.17509438873662836,721610
3450,-0.1751532000912726,530921
3451,-0.17572310523017984,251310
3452,-0.17574856952411794,220900
3453,-0.17674788671221214,720510
3454,-0.17721019198863167,581099
3455,-0.1788124773245564,271220
3456,-0.17974974915706438,550410
3457,-0.1800985228711919,293721
3458,-0.18086395091559318,30448
3459,-0.1818957201489348,700992
3460,-0.182209431515548,843621
3461,-0.18260532909537755,250840
3462,-0.18336740816384425,570420
3463,-0.18374687398310172,90121
3464,-0.18389166437282817,540794
3465,-0.18390490983285657,551211
3466,-0.18406011552304005,711100
3467,-0.18537050486124176,110430
3468,-0.18542344078445916,520615
3469,-0.18760137063340407,401310
3470,-0.18810747157339727,530290
3471,-0.18972264606050182,845290
3472,-0.19006610065192758,110419
3473,-0.19055165437814425,540269
3474,-0.19065313265014713,160418
3475,-0.19127413443629998,851631
3476,-0.19159831459232893,282580
3477,-0.19318518169490723,160431
3478,-0.19406483700180027,732393
3479,-0.19406486343179458,844629
3480,-0.19412876889601394,290517
3481,-0.19478772927317117,521222
3482,-0.1974101862775679,681099
3483,-0.19755699074276525,470693
3484,-0.19837346494016764,880699
3485,-0.19935820766537682,830810
3486,-0.19967706891042233,200710
3487,-0.2009255642510223,960329
3488,-0.20317902574115246,441019
3489,-0.2037522992630036,391510
3490,-0.2038748206622199,950300
3491,-0.20463965606739573,392410
3492,-0.20594985993941714,284161
3493,-0.20696479975967552,940199
3494,-0.20806836903955442,901580
3495,-0.20878880866727295,210130
3496,-0.20945923610973313,847010
3497,-0.21102860484605981,441912
3498,-0.21110746237215472,910221
3499,-0.2115890613734315,844512
3500,-0.21198578033116636,481830
3501,-0.21214314281975977,360610
3502,-0.21354956370675582,854442
3503,-0.21394322970344,521031
3504,-0.21520151513519456,680919
3505,-0.21610149597783287,540834
3506,-0.21645805698519366,550620
3507,-0.21679919865563818,480511
3508,-0.21894605983323187,440796
3509,-0.21916439302529075,700510
3510,-0.21956430061536525,321100
3511,-0.21968101171658458,731441
3512,-0.22048128444303985,382482
3513,-0.22082662791661134,841182
3514,-0.2210031201604571,521221
3515,-0.2215584183973505,830610
3516,-0.22173262803730698,600633
3517,-0.22286460030706526,854912
3518,-0.22292237122293315,30236
3519,-0.22463938302290754,852419
3520,-0.2246588753305351,520643
3521,-0.22469257860432065,251741
3522,-0.22481749003268106,300650
3523,-0.2258156381230737,30483
3524,-0.22600864298829693,880230
3525,-0.2262200190367854,580132
3526,-0.22692007748332424,340249
3527,-0.22769530695589785,600129
3528,-0.22784722955936743,392490
3529,-0.2282688131871963,392062
3530,-0.22871069636602534,940490
3531,-0.2288630133421006,711320
3532,-0.22896716391729596,293212
3533,-0.22958558665472897,854420
3534,-0.23036007545500103,321310
3535,-0.23047516250086614,550490
3536,-0.23126676313073824,293943
3537,-0.2315648018385048,730429
3538,-0.23187833048436948,843010
3539,-0.23244542962674278,190590
3540,-0.23405132033922182,852712
3541,-0.2372548216317975,290499
3542,-0.237917459493423,291631
3543,-0.2380610762748599,550942
3544,-0.2385475331832359,392020
3545,-0.23900914853889274,910129
3546,-0.23922994622765456,382440
3547,-0.23991663529398072,230700
3548,-0.2402239175020982,261800
3549,-0.24096761967163066,480810
3550,-0.24121086722020088,611521
3551,-0.24283536870380987,40320
3552,-0.2437105670028064,284510
3553,-0.24415731196402718,41090
3554,-0.2443319241604414,730840
3555,-0.2443367441221592,551411
3556,-0.24462959064941536,731100
3557,-0.24464462126091951,844331
3558,-0.24518551308612668,820551
3559,-0.24541171204922047,870410
3560,-0.24579616931661227,720211
3561,-0.2465962392074796,854449
3562,-0.24677283617222062,30313
3563,-0.2470136438182301,760611
3564,-0.24775423408332972,850680
3565,-0.24840899954408222,511190
3566,-0.24851817949646884,30485
3567,-0.24870035385951608,190532
3568,-0.24873305348370117,30722
3569,-0.24892997944824638,441114
3570,-0.24905036292055957,820713
3571,-0.2493066357958204,961320
3572,-0.24939155132564877,482210
3573,-0.250183293973404,30383
3574,-0.250245571309008,401150
3575,-0.2507292990633277,400300
3576,-0.25238363054843127,960340
3577,-0.25240996175473185,282990
3578,-0.2524572045853421,420100
3579,-0.25265989913484466,842482
3580,-0.25368266008866264,721631
3581,-0.25412490734082305,930629
3582,-0.25588174790185325,852791
3583,-0.25832091065798146,850134
3584,-0.2584161504477615,821210
3585,-0.2584440393712859,630900
3586,-0.2589284520466464,30283
3587,-0.2592916861088595,560290
3588,-0.25939055475309325,30451
3589,-0.26077333405858777,580620
3590,-0.26087186471953816,200950
3591,-0.2614592180607143,30273
3592,-0.2633953429353135,481810
3593,-0.2642495183618005,880710
3594,-0.2646029587383566,420239
3595,-0.26648786675952624,831110
3596,-0.26785898423711507,510710
3597,-0.2682743652984386,611594
3598,-0.2684941475308502,30368
3599,-0.26916541746429457,845230
3600,-0.27156108302159204,890690
3601,-0.27450167530383046,551611
3602,-0.2745628471456885,630612
3603,-0.27498977831151455,840721
3604,-0.2750714784922812,220429
3605,-0.2752552407042293,871190
3606,-0.2753820737340993,190420
3607,-0.2754880573845402,280530
3608,-0.2761250147998971,580121
3609,-0.2764470708654335,871631
3610,-0.276499166907099,480550
3611,-0.27676154926252733,40510
3612,-0.2775019830874558,250900
3613,-0.27774309253940727,691200
3614,-0.278076684529554,853661
3615,-0.2788287222504395,340290
3616,-0.27895848081311186,160562
3617,-0.2795828465657322,481099
3618,-0.2795870771797225,30447
3619,-0.28081306542814627,890399
3620,-0.28164411858731314,240419
3621,-0.2829796590930575,910529
3622,-0.28446124283755014,811259
3623,-0.28633627415687113,40721
3624,-0.28720539969879627,293949
3625,-0.2881062887272615,280429
3626,-0.2892393241817061,282540
3627,-0.2898084033691513,780600
3628,-0.2901870794009522,560121
3629,-0.29063297716181336,30615
3630,-0.2907399223615077,261310
3631,-0.2909725972399395,280519
3632,-0.292234100074408,280120
3633,-0.2923274746982605,590800
3634,-0.2927791912818861,720150
3635,-0.29278653144544126,110510
3636,-0.2929008156330873,441829
3637,-0.29303154192174796,730611
3638,-0.295202443672872,160563
3639,-0.2966238118228589,551622
3640,-0.2987481135404095,540234
3641,-0.29962914304530125,842649
3642,-0.2997332408545908,520843
3643,-0.3004189363552542,821591
3644,-0.30081149560579407,71040
3645,-0.30272103715559395,251720
3646,-0.303106256083691,220870
3647,-0.3031108920249955,730422
3648,-0.304291720351702,540600
3649,-0.3060821800727689,841960
3650,-0.3067246947223482,540263
3651,-0.30692004830687053,380859
3652,-0.3071937138344517,220860
3653,-0.30729467845376746,81060
3654,-0.308659299541455,401610
3655,-0.3096547502798892,252390
3656,-0.3098610603655424,151630
3657,-0.30998790766851647,320290
3658,-0.31046184507209795,701349
3659,-0.3125323578156461,911320
3660,-0.3127195024645116,480519
3661,-0.3127465513024428,961310
3662,-0.31284056887995504,110320
3663,-0.31352718850088035,290545
3664,-0.3136644549345442,340239
3665,-0.3137444474149953,30495
3666,-0.31418256845733894,430310
3667,-0.3143867554535438,292241
3668,-0.3143899987619352,10619
3669,-0.314560804507398,40891
3670,-0.31462123011006005,282490
3671,-0.314802416067692,890319
3672,-0.31501761826678226,820590
3673,-0.31537033999525016,841280
3674,-0.3157116551821614,30520
3675,-0.31705317940669514,40390
3676,-0.31767038509381684,280469
3677,-0.3184694782346365,160290
3678,-0.31887326647251024,730810
3679,-0.32035010723251717,30432
3680,-0.3205816772959054,441300
3681,-0.32098684818896805,732399
3682,-0.3211415028245703,300320
3683,-0.32120539783247826,681181
3684,-0.32125282249695114,151519
3685,-0.3214125397977689,160411
3686,-0.32301711820350987,830621
3687,-0.32505958902387755,560819
3688,-0.32549512305731904,580131
3689,-0.3257463352263643,940539
3690,-0.3262049722319075,450310
3691,-0.3263274251380487,900390
3692,-0.32638494017841113,292229
3693,-0.3269869678879425,250700
3694,-0.3271086658376069,340250
3695,-0.32763330226000753,200510
3696,-0.3276730235307563,600310
3697,-0.32822500288791534,280421
3698,-0.3299847320717684,720610
3699,-0.33044591424126085,840610
3700,-0.3310629264779383,691110
3701,-0.33164114772724185,710110
3702,-0.33323163049926346,551614
3703,-0.3337149809260277,283220
3704,-0.33435920093567706,200791
3705,-0.3362026406677557,851679
3706,-0.33655634768478554,160556
3707,-0.33791472428747454,740322
3708,-0.3383462779764098,760410
3709,-0.339050012994253,310280
3710,-0.3392861432968935,250200
3711,-0.3409807380535029,442191
3712,-0.3410897891847746,611530
3713,-0.34111494414567206,550690
3714,-0.3413088901064499,711620
3715,-0.3415636022379031,411420
3716,-0.3416079915130693,580810
3717,-0.34307423650946695,950710
3718,-0.3432911880138327,70959
3719,-0.3436850669050952,570310
3720,-0.3437324637217093,100111
3721,-0.34411789462226033,282520
3722,-0.344205703086176,210500
3723,-0.344791688833624,790111
3724,-0.34540754094625553,490810
3725,-0.3454535819335194,310560
3726,-0.34705571443785493,551633
3727,-0.3481283583824099,511211
3728,-0.34841567662474365,200981
3729,-0.34864842977660937,282890
3730,-0.34873396120520955,730519
3731,-0.3490316147278678,390761
3732,-0.3490610714664921,540246
3733,-0.34909838614163624,441811
3734,-0.3491598131066252,681011
3735,-0.34964290482982713,30492
3736,-0.3497075819091847,630392
3737,-0.35020842821362985,200580
3738,-0.35248247101150343,380852
3739,-0.3534587283140276,482030
3740,-0.3538681498788132,711319
3741,-0.35403393068300604,382312
3742,-0.35455480022922353,551423
3743,-0.356670125741155,71021
3744,-0.3571343590082454,530820
3745,-0.3580775475348305,330210
3746,-0.3584464689089402,890311
3747,-0.3603498220415946,320710
3748,-0.3614374765397461,481820
3749,-0.3627664140835463,210111
3750,-0.3644203846974806,160553
3751,-0.36543717662656233,680410
3752,-0.36651425518292313,440500
3753,-0.36738507163987627,160558
3754,-0.36855533563088494,520833
3755,-0.36892080492806223,80241
3756,-0.3696206523481405,551421
3757,-0.3696637122819158,600539
3758,-0.37062377847296646,470710
3759,-0.3709140723197322,283321
3760,-0.3709901417968525,550290
3761,-0.37146306144116753,30392
3762,-0.3728389285743785,847810
3763,-0.37318695891230136,521132
3764,-0.37327783248302215,521224
3765,-0.3741418255843905,482090
3766,-0.3742028377306262,220820
3767,-0.37443236097882465,30772
3768,-0.3754470248844058,510320
3769,-0.3758657937166676,961800
3770,-0.37593823814386695,854419
3771,-0.37634761011915097,440420
3772,-0.37686156889682265,391721
